제목,가사,가수,발매일,좋아요수,장르
누나가 딱이야,"남자답게 책임질게
내겐 딱 딱 누나가 딱이야
풋내 나는 풋사과보다
새빨간 사과가 더 좋아
지독한 사랑에 아파본
누나라서 난 좋아
어디까지 헤메이다가
얼마만큼 울다 왔는지
과건 묻지 않을 테니까
내 품에 편히 쉬어
누나가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
누나가 딱이야
내 눈에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱 누나가 딱이야
남자답게 책임질게
내겐 딱 딱 누나가 딱이야
까분다고 코웃음치곤
은근슬쩍 기대는 여우
내 눈에는 너무 귀여워
깨물어주고 싶은 걸
별을 따달라면 따줄게
달을 따오라면 따올게
어리다고 얕보지마라
놓치면 후회할 걸
누나가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
누나가 딱이야
내 눈에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱 누나가 딱이야
누나가 딱이야
내 품에 딱이야
오늘부터 우린 자기야
남자답게 책임질게
나만 믿고 따라와
누나가 딱이야
내 눈에 딱이야
오늘부터 우린 짝이야
못이긴 척 안겨줄래
내겐 딱 딱
넌 내가 딱이야",영탁,2016.03.14,"19,734",성인가요/트로트
참 좋은 날,"유난히 힘이 들던 날 꽃이 되어
별이 되어 내게로 다가온 당신
소리 내어 울고 싶던 날 운명처럼
연인처럼 내게 온 선물
그대 없인 나도 없었고
그대 있어 나도 있네요
꿈을 꾸듯 그대와 걸어갈게요
하늘까지 저 구름까지
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에 두 손 꼭 잡고
함께 걸어갈게요
우리 그렇게 약속해
그대 없인 숨 쉴 수 없고
그대 있어 내가 사네요
평생토록 그대만 지켜줄게요
해가 되어 저 달이 되어
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에
두 손 꼭 잡고 함께 걸어갈게요
우리 그렇게 약속해
수많은 계절들이 피고 또 저물어가도
그대만 영원히 내 사랑인 걸요
참 좋은 날 그 멋진 날 눈부신 그날에
가슴 아린 슬픔은 모두 잊어버려요
우리 함께 웃을 수 있게
그대 손 절대 놓치지 않을게요
내가 그댈 지킬게요 참 좋은 날입니다",이찬원,2021.12.09,"15,505",성인가요/트로트
뱃놀이,"어기야 디여차
따뜻하게 입어라 신경 쓰이니까
오다 주웠다 받아 별거 아니니까
툭하고 던진 맘에 올라가는 입가
거친 내 매력에 너 납치된 거야
어머 어머 뭐니
어쩜 이렇게 좋니
흔들흔들 어질하도록
너를 격하게 아껴줄 테니 내게 맡겨
우리는 운명인 거야
나만의 님이 돼주오
떠가는 저 배 위에
함께 노닐 나의 님이 돼주오
저 푸른 바다 위에
어기야 디여차
사랑하는 나의 님과
어기야 디여 어기여차
뱃놀이 가잔다
영차 영차 노를 젓자 젓자
가자 가자 저 바다로 가자
저 달님이 부르는
우리의 노랫말은
물결 위에 뿌려져
물비늘 되는구나
어머 어머 뭐니
어쩜 이렇게 좋니
흔들흔들 어질하도록
너를 격하게 아껴줄 테니 내게 맡겨
우리는 운명인 거야
나만의 님이 돼주오
떠가는 저 배 위에
함께 노닐 나의 님이 돼주오
저 푸른 바다 위에
어기야 디여차
사랑하는 나의 님과
어기야 디여 어기여차
뱃놀이 가잔다
노을 진 하늘을 지나
휘영청 밝은 그 달이
걸린 밤하늘을 바라보다
해가 뜨는 새벽에도 우린 함께
그대여 나의 님이 되어 주오
그대의 님이 나 되게 해 주오
거친 바람이 불어도
지켜 줄 수 있게
나만의 님이 돼주오
떠가는 저 배 위에
함께 노닐 나의 님이 돼주오
저 푸른 바다 위에
어기야 디여차
사랑하는 나의 님과
어기야 디여 어기여차
뱃놀이 가잔다
어야 디여 (어야 디여)
어야 디여 (어야 디여)
닻을 올려 노를 저어서 가자
어야 디여 (어야 디여)
어야 디여 (어야 디여)
뱃놀이 가잔다",정동원,2022.12.01,"6,551",성인가요/트로트
보라빛 엽서,"보라빛 엽서에 실려온 향기는
당신의 눈물인가 이별의 마음인가
한숨속에 묻힌 사연 지워 보려 해도
떠나 버린 당신 마음 붙잡을 수 없네
오늘도 가버린 당신의 생각엔
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신의 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신의 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
다시 못 올 그대 모습 기다리는 사연",임영웅,2020.03.06,"50,268",성인가요/트로트
HERO,"세상이란 장애물이 너의
앞길을 가로막을 때 날 봐
언제나 너의 곁엔 내가 있어
불안 따윈 1도 없을 테니
이렇게 always always
내가 너를 지켜줄게
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
창밖으로 비쳐오는 태양
시시각각 바뀌는 구름의 모양
공기를 가르며 와닿는
바람의 향기가 느껴지니
이렇게 always always
내가 너를 지켜줄 테니
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
Let's go go right away right away
When we go go go far away far away
참 다행이지 나의 옆이 너라서
내 어깨에 기대어
손을 꼭 잡고 같이
어디로든 가자
나를 믿고 가 오
거친 세상이지만
나를 믿고 가 오
나와 함께라면 ready to go
Let's go go right away right away
When we go go go far away far away",임영웅,2020.11.04,"76,065",성인가요/트로트
메밀꽃 필무렵,"내가 얼마나 외롭게 했는지
꿈에 한 번 나오질 않아
비 내린 강가에 연어 떼처럼
돌이킬 수 없는 내 사랑
내가 얼마나 힘들게 했는지
그대 울던 모습만 남아
소란한 밤 사이 별똥별처럼
내 마음에 콕 박힌 당신
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대 떠나던 그 날의 아침은
귀뚜라미마저 조용해
떠나는 발소리 하나 없었던
마지막 내 당신의 모습
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대가 꼭 마중나와주오",이찬원,2021.10.07,"12,866",성인가요/트로트
테스형!,"어쩌다가 한바탕 턱 빠지게 웃는다
그리고는 아픔을 그 웃음에 묻는다
그저 와준 오늘이 고맙기는 하여도
죽어도 오고 마는 또 내일이 두렵다
아 테스형 세상이
왜 이래 왜 이렇게 힘들어
아 테스형 소크라테스형
사랑은 또 왜 이래
너 자신을 알라며 툭 내뱉고 간 말을
내가 어찌 알겠소 모르겠소 테스형
울 아버지 산소에 제비꽃이 피었다
들국화도 수줍어 샛노랗게 웃는다
그저 피는 꽃들이 예쁘기는 하여도
자주 오지 못하는 날 꾸짖는 것만 같다
아 테스형 아프다
세상이 눈물 많은 나에게
아 테스형 소크라테스형
세월은 또 왜 저래
먼저가본 저세상 어떤 가요 테스형
가보니까 천국은 있던 가요 테스형
아 테스형 아 테스형
아 테스형 아 테스형
아 테스형 아 테스형
아 테스형 아 테스형",나훈아,2020.08.20,"25,660",성인가요/트로트
이불,"도닥도닥 내 사람아
오늘 하루 어찌 보냈소
걸음걸음 걸음걸음이
힘겨웠다 말도 못 하고
찬비 맞아 시려운
달빛마저 무거운
그저 몸을 뉘고 싶을 때
나는 그대 이불이 되어
아픈 마음 덮어 주겠소
이젠 나의 품에 안기어
좋은 꿈만 꾸길 바라오
도닥도닥 내 사람아
고운 꿈만 꾸길 바라오
이리저리 부는 바람에
휘청이며 걸어왔구려
그대 혼자 외로이
어둔 밤에 쓸쓸히
눈물 속에 잠을 청할 때
나는 그대 이불이 되어
아픈 마음 덮어 주겠소
이젠 나의 품에 안기어
좋은 꿈만 꾸길 바라오
나의 품에 안기어
고운 꿈만 꾸길
바라오
도닥도닥 내 사람아
당신 옆엔 내가 있다오",영탁,2021.02.10,"19,157",성인가요/트로트
영영,"잊으라 했는데
잊어 달라 했는데
그런데도 아직 난
너를 잊지 못하네
어떻게 잊을까
어찌 하면 좋을까
세월 가도 아직 난
너를 못 잊어 하네
아직 나는 너를 사랑하고 있나 봐
아마 나는 너를
잊을 수가 없나 봐
영원히 영원히
내가 사는 날까지
아니 내가 죽어도
영영 못 잊을 거야
아직 나는 너를
사랑하고 있나봐
아직 나는 너를 사랑하고 있나봐
아마 나는 너를
잊을 수가 없나봐
영원히 영원히
내가 사는 날까지
아니 내가 죽어도
영영 못 잊을 거야
아니 내가 죽어도
영영 못 잊을 거야",최수호,2023.02.17,259,성인가요/트로트
힘을 내세요,"오늘따라 유난히 힘이 드나요
사는 게 어려운가요
복잡하게 생각할 필요 없어요
금방 지나갈 거니까요
돈 때문에 머리가 복잡한가요
뜻대로 되지 않나요
그깟 걱정도 언젠가 지나간대요
툭툭 모두 다 털어버려요
인생이 다 거기서 거긴 거죠
그렇게 걱정 말아요
살다 보면 좋은 날이 와요
모두 다 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
힘이 들 땐 술 한잔하면 어때요
사는 게 별거 있나요
한잔하면 유난히 보고 싶겠죠
함께 울고 웃던 친구가
나만 빼고 모두 다 잘 살아 보여
너무나 부러운가요
하지만 다 힘들었던 사연은 있죠
그리 부러워하지 말아요
인생이 다 거기서 거긴 거죠
그렇게 걱정 말아요
살다 보면 좋은 날이 와요
모두 다 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
모두 다 힘을 내세요",이찬원,2021.10.07,"13,795",성인가요/트로트
내 이름 아시죠,"어두운 그 길을
어찌 홀로 가나요
새들도 나무들도
슬피 우는 밤
조심 조심 가세요
넘어지면 안돼요
달님이 그 먼길을
지킬겁니다
내 이름 아시죠
한 글자 한 글자
지어주신 이름
내 이름 아시죠
가시다가 외로울 때
불러주세요
길 잃으면 안돼요
꿈에 한 번 오세요
잘 도착했다 말해요
조심조심 가세요
넘어지면 안돼요
달님이 그 먼길을
지킬겁니다
내 이름 아시죠
한 글자 한 글자
지어주신 이름
내 이름 아시죠
가시다가 외로울 때
불러주세요
길 잃으면 안돼요
꿈에 한 번 오세요
잘 도착했다 말해요
길 잃으면 안돼요
꿈에 한 번 오세요
잘 도착했다 말해요",장민호,2017.01.02,"9,960",성인가요/트로트
명자,"나 어릴 적에 개구졌지만
픽하면 울고 꿈도 많았지
깔깔거리며 놀던 옥희 순이
지금 어디서 어떻게 변했을까
자야자야 명자야 불러샀던 아버지
술심부름에 이골 났었고
자야자야 명자야 찾아샀던 어머니
청소해라 동생 업어줘라
어스름 저녁 북녘하늘 별 하나
눈물 너머로 반짝반짝 거리네
나 어릴 적에 동네 사람들
고 놈 예쁘다 소리 들었고
깐죽거리며 못된 철이 훈아
지금 얼마나 멋지게 변했을까
자야자야 명자야 불러샀던 아버지
약심부름에 반 의사됐고
자야자야 명자야 찾아샀던 어머니
팔다리 허리 주물러다 졸고
노을 저편에 뭉게구름 사이로
추억 별들이 반짝반짝 거리네
눈물 너머로 반짝반짝 거리네
자야자야 명자야 무서웠던 아버지
술 깨시면 딴사람 되고
자야자야 명자야 가슴 아픈 어머니
아이고 내 새끼 달래시며 울고
세월은 흘러 모두 세상 떠나시고
저녁별 되어 반짝반짝 거리네
눈물 너머로 반짝반짝 거리네",박민수,2023.01.18,736,성인가요/트로트
잊었니,"잊었니 날 잊어버렸니
그 수많은 추억들은 잊어버렸니
가슴은 널 향해 팔 벌려
오늘도 간신히 버티고 있는데
추억이 점점 빛 바래가면
너와 거닐던 길에 우두커니 서
지우고 또 지우려 해도
네 숨결 목소리가 귓가에 들려
잊었니 날 잊어버렸니
아직 난 널 기다리잖아
사랑이 또 울고 있잖아
가슴엔 늘 눈물이 고여
지워도 자꾸 지우려 해도
그대 얼굴이 자꾸 떠오르네요
잊었니 날 잊어버렸니
아직 난 널 기다리잖아
사랑이 또 울고 있잖아
가슴엔 늘 눈물이 고여
잊었니 날 잊어버렸니
아직 난 널 기다리잖아
사랑이 또 울고 있잖아
가슴엔 늘 눈물이 고여
지워도 자꾸 지우려 해도
그대 얼굴이 자꾸 떠오르네요
지워도 자꾸 지우려 해도
그대 얼굴이 자꾸 떠오르네요
그대 얼굴이 자꾸 떠오르네요",임영웅,2021.06.22,"42,200",성인가요/트로트
편의점,"오늘 하루 길었다
퇴근길이 고되구나
맥주 한 캔 생각난다
편의점에 들러야지
밤새 환한 불빛 꺼지지 않는
날 반기는 저 간판
술이나 한잔하고 자야지
오늘도 고생 많았다
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
사랑땜에 외롭고
돈 때문에 힘이 들 때
소주 한 잔 생각난다
편의점에 들러야지
밤새 환한 불빛 꺼지지 않는
날 반기는 저 간판
술이나 한잔하고 자야지
오늘도 고생 많았다
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
홀로 가는 내 인생 위로하네
우리 동네 편의점",이찬원,2021.08.25,"17,120",성인가요/트로트
갈색우산 (Brown Umbrella),"비에 젖은 눈빛이
말없이 돌아선다
한 걸음도 못 떼고
멍하니 바라본다

갈색 우산을 쓰고 있던
희미한 당신의 뒷모습
이 시간이 지나고 나면
나는 어디로 가야 하나

제발 떠나지 마요 우산 속 그대여
비가 그치고 나면 난 어떡해
보고 싶은 마음이 갈 길을 잃어
갈색 우산 속의 그대여

따뜻했던 손끝이
힘없이 놓아진다
이렇게도 간절한
내 마음 외면한다

갈색 우산을 쓰고 있던
희미한 당신의 뒷모습
이 시간이 지나고 나면
나는 어디로 가야 하나

제발 떠나지 마요 우산 속 그대여
비가 그치고 나면 난 어떡해
보고 싶은 마음이 갈 길을 잃어
갈색 우산 속의 그대여

그대 떠나지 마요 날 버리지 마요
비가 그치고 나면 난 어떡해
돌아서는 발길이 갈 곳을 잃어
갈색 우산 속의 그대여
갈색 우산 속의 그대여",영탁,2022.07.04,"8,305",성인가요/트로트
떠나는 임아,"가려거든 울지 말아요
울려거든 가지 말아요
그리워 못 보내는 님
못 잊어 못 보내는 님
당신이 떠나고 나면
미움이 그치겠지만
당신을 보내고 나면
사랑도 끝이 난다오
님아 못 잊을 님아
님아 떠나는 님아
두 눈에 가득 이슬이 맺혀
떠나는 나의 님아
님아 못 잊을 님아
님아 떠나는 님아
님아 못 잊을 님아
님아 떠나는 님아
두 눈에 가득 이슬이 맺혀
떠나는 나의 님아
가려거든 울지 말아요
울려거든 가지 말아요
그리워 못 보내는 님
못 잊어 못 보내는 님
못 잊어 못 보내는 님",박서진,2023.02.03,"1,941",성인가요/트로트
